petrel_path,crawl_timestamp
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P06_2009/README.txt,1626898738.5174232
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P14S_S04_2012/P14S_S04_49NZ20121128.exc.csv,1626898738.5841298
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/._P16S_DOC_TDN_Report.pdf,1626898739.3200238
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P09_2010/P09_2010.jpg,1626898738.5708365
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P13_2011/._README,1626898738.5684335
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/._p16s_320620140320do.pdf,1626898739.3576658
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P09_2010/p09_49RY20100706do.pdf,1626898738.5856824
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/P16S_2014_map.jpg,1626898739.3585458
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P14S_S04_2012/._P14S_S04_49NZ20121128_databook.pdf,1626898738.5702407
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150323_PI_OME.xml,1626898730.7876704
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Baltic_Sea/2009/BS-2009-09.csv,1626898729.7174792
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Baltic_Sea/2010/BS-2010-12.csv,1626898729.7377439
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/._33HH20160718.csv,1626898730.6998007
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2013/hb1301.csv,1626898730.6103396
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Belgica/Belgica_2006_09/11BG20060425.exc.csv,1626898729.9791076
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Belgica/Belgica_2006_11/README~,1626898730.2266748
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Baltic_Sea/2003/BS_2003_06.csv,1626898730.2725523
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND0213/CEND_02_13.jpg,1626898730.9308608
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2011_2012/hb1205.csv,1626898730.6240244
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18PZ19880628_hy1.csv,1626898737.8253293
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/P16S_320620140320_PH_TOT_Report.pdf,1626898739.4522445
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2008/._Metadata_discrete_measurements_Ovide2008.xls,1626898738.2053676
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2012/README.txt,1626898738.2424676
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/Corrections to Nitrate and Phosphate Data 2009-2012.pdf,1626898737.827671
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P02_2013/P02_318M20130321do.pdf,1626898738.2349756
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/._P16S_320620140320_PH_TOT_Report.pdf,1626898739.3049917
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P14S_S04_2012/._README.txt,1626898738.5819416
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P02.5_2012/._49RY20120726_cruise_report.pdf,1626898738.2470176
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P10_2011/._49NZ20120113.exc.csv,1626898738.5691009
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16N_2015/README.txt,1626898739.3734994
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04I_2013/49NZ20130106_do.pdf,1626898739.6207433
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P02_2004.data/318M20040615.exc.csv,1626898738.270269
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P14_2007.data/._P14_Leg1_49NZ20071008.exc.csv,1626898738.830745
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P10_2011/._README,1626898738.5828562
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P13_2011/P13_49RY20110515.exc.csv,1626898738.5825868
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/SR04_ANTX_7/README,1626898739.8726544
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P15S_2009/p15s_09SS20090203.hy1_exc.csv,1626898738.9426243
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Sea_of_Okhotsk/90CI20000602.exc.csv,1626898739.9903479
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P21_325020131025/._GT13_EPZT_ODFReport_All.pdf,1626898739.2881622
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04P_2011/Final Alkalinity Report CLIVAR S4P.docx,1626898739.6159458
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/._README.txt,1626898739.3204224
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16N_2015/._README.txt,1626898739.3195662
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16N_2015/33RO20150525_do.pdf,1626898739.3598006
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CARINA/Pubs/Tanhua_et.al_2009a.pdf,1626898741.0588968
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/TTO_2004.data/README,1626898740.0460997
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/RY40N/.DS_Store,1626898739.477298
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/SCICEX/33PY19960913.exc.csv,1626898739.7055876
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/P16S_DOC_TDN_Report.pdf,1626898739.4765685
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/SR04_ANTX_7/._README,1626898739.8685467
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/._18DD20040821_hy1.csv,1626898737.7940435
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Met_84_3_Med_Sea/._06MT20110405.exc.csv,1626898737.7568617
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18PZ19891003_hy1.csv,1626898737.8260305
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/JR177_2007/jr177.pdf,1626898737.767117
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD19920203_hy1.csv,1626898737.805815
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD20060919_meta.xls,1626898737.819704
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/MP_Pacific/mp06_ctd.txt,1626898737.7745082
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/._18DD20020107_hy1.csv,1626898737.7926538
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ODEN05/README,1626898737.7997212
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD19950508_hy1.csv,1626898737.8073552
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND2012/._CEND_20_12_meta.xls,1626898732.4429154
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND2013/CEND_20_13.jpg,1626898732.4584787
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig10.png,1626898733.210194
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/75N_2013/75N_58GS20130717_revised.exc_hy1.csv,1626898733.1753929
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig3.png,1626898733.1914914
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_ANT_XXVII_2/ANT_XXVII_2_cruise_report.pdf,1626898734.947493
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_06AQ20120107/._README,1626898734.6515968
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16S_2013/A16S_2013_DOC_TDN_method.pdf,1626898735.1545224
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_ANTXX_2/README~,1626898734.6746588
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_ANTX_4/README,1626898734.6809409
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A22_2012/README,1626898735.4236608
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_ANTX_4/._a12_06AQ19920521_do.pdf,1626898734.6807637
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A13.5_2010.data/a13-5_33RO20100308do.pdf,1626898735.00937
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A22_2012/._A22_33AT20120324.exc.csv,1626898735.3981032
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANT_XXIII_7/._README,1626898735.599349
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A17_FICARAM_XV_2013/Metadata_discrete_measurements_FICARAM-XV-2013.xls,1626898735.2500954
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16N_2013/33RO20130803do.pdf,1626898735.1036336
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_29HE20100208/Metadata_MOC2Austral_29HE20100208.xls,1626898735.3028953
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_JC031/._740H20090203.exc.csv,1626898735.5137105
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A22_2012/a22_33AT20120324do.pdf,1626898735.427967
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P21_325020131025/._325020131025.exc.csv,1626898739.2575362
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CARINA/A.S.Vavilov/90AV20041104.exc.csv,1626898740.2063234
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16N_2015/._33RO20150410.exc.csv,1626898739.2089992
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P21_2009.data/49NZ20090410_hy1_Leg1.csv,1626898739.037306
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P15S_FR05_2001/README,1626898739.270091
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/._P16S_320620140320_Alk_Final_Report.pdf,1626898739.2876534
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CARINA/Pubs/Olsen_2009a.pdf,1626898741.0544782
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04P_2011/._README,1626898739.6148453
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P14_2007.data/README~,1626898739.2897
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P16S_2014/P16S_320620140320.exc.csv,1626898739.3871603
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2011_2012/hb1105_readme.txt,1626898730.6195412
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2011_2012/hb1204_readme.txt,1626898730.623428
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/._33HH20160810_PI_OME.pdf,1626898730.705558
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/._33HH20160517.csv,1626898730.6828487
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/._33HH20160908.csv,1626898730.7173204
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND0113/CEND_01_13.csv,1626898730.641934
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150610_PI_OME.pdf,1626898730.7479298
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160506_PI_OME.pdf,1626898730.750966
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140725.csv,1626898730.7585373
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/._33HH20160831_PI_OME.pdf,1626898730.712557
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/._18DD20080813_hy1.csv,1626898737.8038774
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2006/Cruise_Report_MSM02_1.pdf,1626898738.196596
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD19950207_hy1.csv,1626898737.806995
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD19980826_hy1.csv,1626898737.8119743
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P18_2007.data/P18_33RO20071215.exc.csv,1626898739.2007945
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18PZ19870923_hy1.csv,1626898737.824673
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/Line_P.data/18DD19990602_hy1.csv,1626898737.812796
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2010/._README.txt,1626898738.2242975
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2010/._35TH20100608.exc.csv,1626898738.2210932
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ORI_885/._21OR20080102.exc.csv,1626898737.9179223
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2012/._Metadata_discrete_measurements_CATARINA_2012.xls,1626898738.2417264
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2008/._35TH20080610.exc.csv,1626898738.2047315
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P13_2011/P13_2011doc.pdf,1626898738.5742834
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P02_2004.data/DOC_sampling_procedures.doc,1626898738.2704747
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P10_2011/P10_2011_databook.pdf,1626898738.6136315
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P15S_2009/._p15s_09SS20090203.hy1_exc.csv,1626898738.8126268
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2006/README.txt,1626898738.19708
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04I_2013/._S04I_49NZ20130106_databook_.pdf,1626898739.6152806
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/OVIDE_2012/._CATARINA_29AH20120622_cruise_report.pdf,1626898738.241578
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/P02.5_2012/._49RY20120726.exc.csv,1626898738.2467093
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140618_PI_OME.xml,1626898730.8118145
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150407.csv,1626898730.7382295
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160408_PI_OME.pdf,1626898730.7464447
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160408.csv,1626898730.7456527
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150812.csv,1626898730.7575138
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150727_PI_OME.pdf,1626898730.755286
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140506_PI_OME.xml,1626898730.7486038
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150812_PI_OME.xml,1626898730.7598894
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140618.csv,1626898730.754625
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160928_PI_OME.xml,1626898730.786504
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16S_2013/._A16S_33RO20131223_hy1.csv,1626898735.1530857
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_JC30_2008/jc030cruisereport2nw2011.pdf,1626898734.9574018
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A10_2003.data/volume1.pdf,1626898734.870522
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16N_2011/a16n_74DI20110715_hy1.csv,1626898735.0060475
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A20_2012/README,1626898735.2509792
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_ANT_XXII_3/README,1626898734.8053367
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16S_2013/A16S_33RO20131223do.pdf,1626898735.1556575
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_29HE20100208/._README,1626898735.3023918
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_JC30_2008/README.txt,1626898734.9571013
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A10_2003.data/CarbonPages.pdf,1626898734.8698065
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00013_00001_ct1.csv,1626898736.089237
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARKXXVII_1/06AQ20120614.exc.csv,1626898735.9614484
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00026_00009_ctd.nc,1626898736.1009204
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/AAIW05/._README,1626898735.571436
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/AR07E_2005/README,1626898736.054592
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/AR04_06BE20030525/README,1626898735.8260834
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/AR04_06BE20030525/ar04_06BE20030525.exc.csv,1626898735.834561
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_JC031/JC31_Metadata_DIC_TA_Jan2011.xls,1626898735.5252957
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANTVIII_2/06AQ19890906.jpg,1626898735.544074
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANT_XXIII_7/06AQ20060825.exc.csv,1626898735.5995753
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140805_PI_OME.pdf,1626898730.7645726
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160718.csv,1626898730.7657628
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140411_PI_OME.pdf,1626898730.7930486
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20160627_PI_OME.pdf,1626898730.7629993
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20150901_PI_OME.pdf,1626898730.7626169
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140908_PI_OME.pdf,1626898730.7680671
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._README.txt,1626898730.7809334
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20140805_PI_OME.xml,1626898730.7646806
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/._33HH20151112_PI_OME.xml,1626898730.7783053
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20161116_PI_OME.xml,1626898730.8023868
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A12_JR239_2010/2010_Meredith_cruise_report_jr235_236_239.pdf,1626898734.9911473
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A10_2011/A10_33RO20110926_hy1.csv,1626898734.969279
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A13.5_2010.data/._a13-5_33RO20100308do.pdf,1626898735.0030806
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16N_2013/._33RO20130803do.pdf,1626898735.1022902
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_29HE20100208/README,1626898735.3031225
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANT_XXIII_7/README,1626898735.5999663
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00021_00001_ctd.nc,1626898736.0980265
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A16N_2013/._A16N_A16S_2013_2014_UM_ALKALI_PH_Technical_Report.pdf,1626898735.1028733
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/A21_JC031/740H20090203.exc.csv,1626898735.5248396
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANTVIII_2/06AQ19890906_sr02_ado.pdf,1626898735.5453188
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/._33HH20141007_PI_OME.xml,1626898730.7798226
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150519_PI_OME.xml,1626898730.8004122
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150624.csv,1626898730.8059163
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140618.csv,1626898730.8096983
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140527.csv,1626898730.8056765
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150407_PI_OME.pdf,1626898730.79025
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND0512/CEND_05_12.csv,1626898730.9895582
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2016/33HH20161101_PI_OME.pdf,1626898730.7952058
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140329_PI_OME.xml,1626898730.789595
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150427.csv,1626898730.7943919
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150610.csv,1626898730.8019543
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND1412/README,1626898731.4952836
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND0712/CEND_07_12.jpg,1626898731.1292927
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Baltic_Sea/2004/BS_2004_03.csv,1626898730.955726
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150624_PI_OME.pdf,1626898730.8094163
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND1413/._CEND_14_13.csv,1626898731.5373554
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND03b12/CEND_03b_12.csv,1626898730.9452455
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2015/33HH20150624_PI_OME.xml,1626898730.8099532
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CEND/CEND0613/._README,1626898731.280839
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/Bigelow_ECoast/HB2014/33HH20140805_PI_OME.xml,1626898730.8183827
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CARINA/Pubs/Key_et.al_2010.pdf,1626898741.0402749
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04I_2006/._09AR20060102.exc.csv,1626898739.573581
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04A_ANTXIII_4/README,1626898739.5386035
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/RY40N/._RY40N_map.jpg,1626898739.486739
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CARINA/P.Siedlecki/ANAPerez.doc.txt,1626898741.0198693
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/SR04_ANTIX_2/._06AQ19901117.exc.csv,1626898739.83133
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/TTO_2004.data/TTO_NAS_2004.pdf,1626898740.0545301
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/SWITCHYARD/ZZIC2005SWYD.exc.csv,1626898739.900689
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04A_ANTXIII_4/s04a_06AQ19960317.exc.csv,1626898739.5393527
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/S04A_ANTXIII_4/s04a_06AQ19960317_do.pdf,1626898739.5401368
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00009_00001_ct1.csv,1626898736.085529
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ANT_V2_1986/._BerPolarforsch198739do.pdf,1626898735.5445435
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/AR07E_2007/._README,1626898735.9638355
/cdiac/cdiac.ornl.gov/pub8old/pub8/oceans/CLIVAR/ARC01_33HQ20150809/33HQ20150809_00014_00009_ct1.csv,1626898736.0920234
